# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-1 -2 21 312f2e
-3 -1 21 312f2e
-2 -1 21 312f2e
-1 -1 21 312f2e
-2 -6 22 312f2e
-1 -6 22 312f2e
-3 -5 22 312f2e
-2 -5 22 312f2e
-1 -5 22 312f2e
-3 -4 22 312f2e
-2 -4 22 312f2e
-1 -4 22 312f2e
-3 -3 22 312f2e
-2 -3 22 312f2e
-1 -3 22 312f2e
-3 -2 22 312f2e
-2 -2 22 312f2e
-1 -2 22 312f2e
-2 -1 22 312f2e
-1 -1 22 312f2e
-1 -5 23 312f2e
-2 -4 23 312f2e
-1 -4 23 312f2e
-2 -3 23 312f2e
-1 -3 23 312f2e
-1 -2 23 312f2e
0 -5 16 312f2e
0 -4 16 312f2e
1 -4 16 312f2e
0 -3 16 312f2e
1 -3 16 312f2e
0 -2 16 312f2e
0 -6 17 312f2e
1 -6 17 312f2e
0 -5 17 312f2e
1 -5 17 312f2e
2 -5 17 312f2e
0 -4 17 312f2e
1 -4 17 312f2e
2 -4 17 312f2e
0 -3 17 312f2e
1 -3 17 312f2e
2 -3 17 312f2e
0 -2 17 312f2e
1 -2 17 312f2e
2 -2 17 312f2e
0 -1 17 312f2e
1 -1 17 312f2e
0 -7 18 312f2e
0 -6 18 312f2e
1 -6 18 312f2e
2 -6 18 312f2e
0 -5 18 312f2e
1 -5 18 312f2e
2 -5 18 312f2e
0 -4 18 312f2e
1 -4 18 312f2e
2 -4 18 312f2e
3 -4 18 312f2e
0 -3 18 312f2e
1 -3 18 312f2e
2 -3 18 312f2e
3 -3 18 312f2e
0 -2 18 312f2e
1 -2 18 312f2e
2 -2 18 312f2e
0 -1 18 312f2e
1 -1 18 312f2e
2 -1 18 312f2e
0 -7 19 312f2e
1 -7 19 312f2e
0 -6 19 312f2e
1 -6 19 312f2e
2 -6 19 312f2e
0 -5 19 312f2e
1 -5 19 312f2e
2 -5 19 312f2e
3 -5 19 312f2e
0 -4 19 312f2e
1 -4 19 312f2e
2 -4 19 312f2e
3 -4 19 312f2e
0 -3 19 312f2e
1 -3 19 312f2e
2 -3 19 312f2e
3 -3 19 312f2e
0 -2 19 312f2e
1 -2 19 312f2e
2 -2 19 312f2e
3 -2 19 312f2e
0 -1 19 312f2e
1 -1 19 312f2e
2 -1 19 312f2e
0 -7 20 312f2e
1 -7 20 312f2e
0 -6 20 312f2e
1 -6 20 312f2e
2 -6 20 312f2e
0 -5 20 312f2e
1 -5 20 312f2e
2 -5 20 312f2e
3 -5 20 312f2e
0 -4 20 312f2e
1 -4 20 312f2e
2 -4 20 312f2e
3 -4 20 312f2e
0 -3 20 312f2e
1 -3 20 312f2e
2 -3 20 312f2e
3 -3 20 312f2e
0 -2 20 312f2e
1 -2 20 312f2e
2 -2 20 312f2e
3 -2 20 312f2e
0 -1 20 312f2e
1 -1 20 312f2e
2 -1 20 312f2e
0 -7 21 312f2e
0 -6 21 312f2e
1 -6 21 312f2e
2 -6 21 312f2e
0 -5 21 312f2e
1 -5 21 312f2e
2 -5 21 312f2e
0 -4 21 312f2e
1 -4 21 312f2e
2 -4 21 312f2e
3 -4 21 312f2e
0 -3 21 312f2e
1 -3 21 312f2e
2 -3 21 312f2e
3 -3 21 312f2e
0 -2 21 312f2e
1 -2 21 312f2e
2 -2 21 312f2e
0 -1 21 312f2e
1 -1 21 312f2e
2 -1 21 312f2e
0 -6 22 312f2e
1 -6 22 312f2e
0 -5 22 312f2e
1 -5 22 312f2e
2 -5 22 312f2e
0 -4 22 312f2e
1 -4 22 312f2e
2 -4 22 312f2e
0 -3 22 312f2e
1 -3 22 312f2e
2 -3 22 312f2e
0 -2 22 312f2e
1 -2 22 312f2e
2 -2 22 312f2e
0 -1 22 312f2e
1 -1 22 312f2e
0 -5 23 312f2e
0 -4 23 312f2e
1 -4 23 312f2e
0 -3 23 312f2e
1 -3 23 312f2e
0 -2 23 312f2e
-1 0 18 312f2e
-2 0 19 312f2e
-1 0 19 312f2e
-2 0 20 312f2e
-1 0 20 312f2e
-1 0 21 312f2e
0 0 18 312f2e
0 0 19 312f2e
1 0 19 312f2e
0 0 20 312f2e
1 0 20 312f2e
0 0 21 312f2e
