# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
9 -50 -1 485b3d
10 -50 -1 485b3d
11 -50 -1 485b3d
12 -50 -1 485b3d
13 -50 -1 485b3d
14 -50 -1 485b3d
15 -50 -1 485b3d
0 -49 -1 485b3d
1 -49 -1 485b3d
2 -49 -1 485b3d
3 -49 -1 485b3d
4 -49 -1 485b3d
5 -49 -1 485b3d
6 -49 -1 485b3d
7 -49 -1 485b3d
8 -49 -1 485b3d
9 -49 -1 485b3d
10 -49 -1 485b3d
11 -49 -1 485b3d
12 -49 -1 485b3d
13 -49 -1 485b3d
14 -49 -1 485b3d
15 -49 -1 485b3d
16 -50 -1 485b3d
17 -50 -1 485b3d
18 -50 -1 485b3d
19 -50 -1 485b3d
20 -50 -1 485b3d
21 -50 -1 485b3d
22 -50 -1 485b3d
23 -50 -1 485b3d
24 -50 -1 485b3d
25 -50 -1 485b3d
26 -50 -1 485b3d
27 -50 -1 485b3d
28 -50 -1 485b3d
29 -50 -1 485b3d
30 -50 -1 485b3d
31 -50 -1 485b3d
16 -49 -1 485b3d
17 -49 -1 485b3d
18 -49 -1 485b3d
19 -49 -1 485b3d
20 -49 -1 485b3d
21 -49 -1 485b3d
22 -49 -1 485b3d
23 -49 -1 485b3d
24 -49 -1 485b3d
25 -49 -1 485b3d
26 -49 -1 485b3d
27 -49 -1 485b3d
28 -49 -1 485b3d
29 -49 -1 485b3d
30 -49 -1 485b3d
31 -49 -1 485b3d
32 -50 -1 485b3d
33 -50 -1 485b3d
34 -50 -1 485b3d
35 -50 -1 485b3d
36 -50 -1 485b3d
37 -50 -1 485b3d
38 -50 -1 485b3d
39 -50 -1 485b3d
40 -50 -1 485b3d
41 -50 -1 485b3d
42 -50 -1 485b3d
43 -50 -1 485b3d
44 -50 -1 485b3d
45 -50 -1 485b3d
46 -50 -1 485b3d
47 -50 -1 485b3d
32 -49 -1 485b3d
33 -49 -1 485b3d
34 -49 -1 485b3d
35 -49 -1 485b3d
36 -49 -1 485b3d
37 -49 -1 485b3d
38 -49 -1 485b3d
39 -49 -1 485b3d
40 -49 -1 485b3d
41 -49 -1 485b3d
42 -49 -1 485b3d
43 -49 -1 485b3d
44 -49 -1 485b3d
45 -49 -1 485b3d
46 -49 -1 485b3d
47 -49 -1 485b3d
48 -50 -1 485b3d
49 -50 -1 485b3d
48 -49 -1 485b3d
49 -49 -1 485b3d
-50 -48 -1 485b3d
-49 -48 -1 485b3d
-50 -47 -1 485b3d
-49 -47 -1 485b3d
-50 -46 -1 485b3d
-49 -46 -1 485b3d
-50 -45 -1 485b3d
-49 -45 -1 485b3d
-50 -44 -1 485b3d
-49 -44 -1 485b3d
-50 -43 -1 485b3d
-49 -43 -1 485b3d
-50 -42 -1 485b3d
-49 -42 -1 485b3d
-50 -41 -1 485b3d
-49 -41 -1 485b3d
-50 -40 -1 485b3d
-49 -40 -1 485b3d
-50 -39 -1 485b3d
-49 -39 -1 485b3d
-50 -38 -1 485b3d
-49 -38 -1 485b3d
-50 -37 -1 485b3d
-49 -37 -1 485b3d
-50 -36 -1 485b3d
-49 -36 -1 485b3d
-50 -35 -1 485b3d
-49 -35 -1 485b3d
-50 -34 -1 485b3d
-49 -34 -1 485b3d
-50 -33 -1 485b3d
-49 -33 -1 485b3d
-48 -48 -1 485b3d
-47 -48 -1 485b3d
-46 -48 -1 485b3d
-45 -48 -1 485b3d
-44 -48 -1 485b3d
-43 -48 -1 485b3d
-42 -48 -1 485b3d
-41 -48 -1 485b3d
-40 -48 -1 485b3d
-39 -48 -1 485b3d
-38 -48 -1 485b3d
-37 -48 -1 485b3d
-36 -48 -1 485b3d
-35 -48 -1 485b3d
-34 -48 -1 485b3d
-33 -48 -1 485b3d
-48 -47 -1 485b3d
-47 -47 -1 485b3d
-46 -47 -1 485b3d
-45 -47 -1 485b3d
-44 -47 -1 485b3d
-43 -47 -1 485b3d
-42 -47 -1 485b3d
-41 -47 -1 485b3d
-40 -47 -1 485b3d
-39 -47 -1 485b3d
-38 -47 -1 485b3d
-37 -47 -1 485b3d
-36 -47 -1 485b3d
-35 -47 -1 485b3d
-34 -47 -1 485b3d
-33 -47 -1 485b3d
-48 -46 -1 485b3d
-47 -46 -1 485b3d
-46 -46 -1 485b3d
-45 -46 -1 485b3d
-44 -46 -1 485b3d
-43 -46 -1 485b3d
-42 -46 -1 485b3d
-41 -46 -1 485b3d
-40 -46 -1 485b3d
-39 -46 -1 485b3d
-38 -46 -1 485b3d
-37 -46 -1 485b3d
-36 -46 -1 485b3d
-35 -46 -1 485b3d
-34 -46 -1 485b3d
-33 -46 -1 485b3d
-48 -45 -1 485b3d
-47 -45 -1 485b3d
-46 -45 -1 485b3d
-45 -45 -1 485b3d
-44 -45 -1 485b3d
-43 -45 -1 485b3d
-42 -45 -1 485b3d
-41 -45 -1 485b3d
-40 -45 -1 485b3d
-39 -45 -1 485b3d
-38 -45 -1 485b3d
-37 -45 -1 485b3d
-36 -45 -1 485b3d
-35 -45 -1 485b3d
-34 -45 -1 485b3d
-33 -45 -1 485b3d
-48 -44 -1 485b3d
-47 -44 -1 485b3d
-46 -44 -1 485b3d
-45 -44 -1 485b3d
-44 -44 -1 485b3d
-43 -44 -1 485b3d
-42 -44 -1 485b3d
-41 -44 -1 485b3d
-40 -44 -1 485b3d
-39 -44 -1 485b3d
-38 -44 -1 485b3d
-37 -44 -1 485b3d
-36 -44 -1 485b3d
-35 -44 -1 485b3d
-34 -44 -1 485b3d
-33 -44 -1 485b3d
-48 -43 -1 485b3d
-47 -43 -1 485b3d
-46 -43 -1 485b3d
-45 -43 -1 485b3d
-44 -43 -1 485b3d
-43 -43 -1 485b3d
-42 -43 -1 485b3d
-41 -43 -1 485b3d
-40 -43 -1 485b3d
-39 -43 -1 485b3d
-38 -43 -1 485b3d
-37 -43 -1 485b3d
-36 -43 -1 485b3d
-35 -43 -1 485b3d
-34 -43 -1 485b3d
-33 -43 -1 485b3d
-48 -42 -1 485b3d
-47 -42 -1 485b3d
-46 -42 -1 485b3d
-45 -42 -1 485b3d
-44 -42 -1 485b3d
-43 -42 -1 485b3d
-42 -42 -1 485b3d
-41 -42 -1 485b3d
-40 -42 -1 485b3d
-39 -42 -1 485b3d
-38 -42 -1 485b3d
-37 -42 -1 485b3d
-36 -42 -1 485b3d
-35 -42 -1 485b3d
-34 -42 -1 485b3d
-33 -42 -1 485b3d
-48 -41 -1 485b3d
-47 -41 -1 485b3d
-46 -41 -1 485b3d
-45 -41 -1 485b3d
-44 -41 -1 485b3d
-43 -41 -1 485b3d
-42 -41 -1 485b3d
-41 -41 -1 485b3d
-40 -41 -1 485b3d
-39 -41 -1 485b3d
-38 -41 -1 485b3d
-37 -41 -1 485b3d
-36 -41 -1 485b3d
-35 -41 -1 485b3d
-34 -41 -1 485b3d
-33 -41 -1 485b3d
-48 -40 -1 485b3d
-47 -40 -1 485b3d
-46 -40 -1 485b3d
-45 -40 -1 485b3d
-44 -40 -1 485b3d
-43 -40 -1 485b3d
-42 -40 -1 485b3d
-41 -40 -1 485b3d
-40 -40 -1 485b3d
-39 -40 -1 485b3d
-38 -40 -1 485b3d
-37 -40 -1 485b3d
-36 -40 -1 485b3d
-35 -40 -1 485b3d
-34 -40 -1 485b3d
-33 -40 -1 485b3d
-48 -39 -1 485b3d
-47 -39 -1 485b3d
-46 -39 -1 485b3d
-45 -39 -1 485b3d
-44 -39 -1 485b3d
-43 -39 -1 485b3d
-42 -39 -1 485b3d
-41 -39 -1 485b3d
-40 -39 -1 485b3d
-39 -39 -1 485b3d
-38 -39 -1 485b3d
-37 -39 -1 485b3d
-36 -39 -1 485b3d
-35 -39 -1 485b3d
-34 -39 -1 485b3d
-33 -39 -1 485b3d
-48 -38 -1 485b3d
-47 -38 -1 485b3d
-46 -38 -1 485b3d
-45 -38 -1 485b3d
-44 -38 -1 485b3d
-43 -38 -1 485b3d
-42 -38 -1 485b3d
-41 -38 -1 485b3d
-40 -38 -1 485b3d
-39 -38 -1 485b3d
-38 -38 -1 485b3d
-37 -38 -1 485b3d
-36 -38 -1 485b3d
-35 -38 -1 485b3d
-34 -38 -1 485b3d
-33 -38 -1 485b3d
-48 -37 -1 485b3d
-47 -37 -1 485b3d
-46 -37 -1 485b3d
-45 -37 -1 485b3d
-44 -37 -1 485b3d
-43 -37 -1 485b3d
-42 -37 -1 485b3d
-41 -37 -1 485b3d
-40 -37 -1 485b3d
-39 -37 -1 485b3d
-38 -37 -1 485b3d
-37 -37 -1 485b3d
-36 -37 -1 485b3d
-35 -37 -1 485b3d
-34 -37 -1 485b3d
-33 -37 -1 485b3d
-48 -36 -1 485b3d
-47 -36 -1 485b3d
-46 -36 -1 485b3d
-45 -36 -1 485b3d
-44 -36 -1 485b3d
-43 -36 -1 485b3d
-42 -36 -1 485b3d
-41 -36 -1 485b3d
-40 -36 -1 485b3d
-39 -36 -1 485b3d
-38 -36 -1 485b3d
-37 -36 -1 485b3d
-36 -36 -1 485b3d
-35 -36 -1 485b3d
-34 -36 -1 485b3d
-33 -36 -1 485b3d
-48 -35 -1 485b3d
-47 -35 -1 485b3d
-46 -35 -1 485b3d
-45 -35 -1 485b3d
-44 -35 -1 485b3d
-43 -35 -1 485b3d
-42 -35 -1 485b3d
-41 -35 -1 485b3d
-40 -35 -1 485b3d
-39 -35 -1 485b3d
-38 -35 -1 485b3d
-37 -35 -1 485b3d
-36 -35 -1 485b3d
-35 -35 -1 485b3d
-34 -35 -1 485b3d
-33 -35 -1 485b3d
-48 -34 -1 485b3d
-47 -34 -1 485b3d
-46 -34 -1 485b3d
-45 -34 -1 485b3d
-44 -34 -1 485b3d
-43 -34 -1 485b3d
-42 -34 -1 485b3d
-41 -34 -1 485b3d
-40 -34 -1 485b3d
-39 -34 -1 485b3d
-38 -34 -1 485b3d
-37 -34 -1 485b3d
-36 -34 -1 485b3d
-35 -34 -1 485b3d
-34 -34 -1 485b3d
-33 -34 -1 485b3d
-48 -33 -1 485b3d
-47 -33 -1 485b3d
-46 -33 -1 485b3d
-45 -33 -1 485b3d
-44 -33 -1 485b3d
-43 -33 -1 485b3d
-42 -33 -1 485b3d
-41 -33 -1 485b3d
-40 -33 -1 485b3d
-39 -33 -1 485b3d
-38 -33 -1 485b3d
-37 -33 -1 485b3d
-36 -33 -1 485b3d
-35 -33 -1 485b3d
-34 -33 -1 485b3d
-33 -33 -1 485b3d
-32 -48 -1 485b3d
-31 -48 -1 485b3d
-30 -48 -1 485b3d
-29 -48 -1 485b3d
-28 -48 -1 485b3d
-27 -48 -1 485b3d
-26 -48 -1 485b3d
-25 -48 -1 485b3d
-24 -48 -1 485b3d
-23 -48 -1 485b3d
-22 -48 -1 485b3d
-21 -48 -1 485b3d
-20 -48 -1 485b3d
-19 -48 -1 485b3d
-18 -48 -1 485b3d
-17 -48 -1 485b3d
-32 -47 -1 485b3d
-31 -47 -1 485b3d
-30 -47 -1 485b3d
-29 -47 -1 485b3d
-28 -47 -1 485b3d
-27 -47 -1 485b3d
-26 -47 -1 485b3d
-25 -47 -1 485b3d
-24 -47 -1 485b3d
-23 -47 -1 485b3d
-22 -47 -1 485b3d
-21 -47 -1 485b3d
-20 -47 -1 485b3d
-19 -47 -1 485b3d
-18 -47 -1 485b3d
-17 -47 -1 485b3d
-32 -46 -1 485b3d
-31 -46 -1 485b3d
-30 -46 -1 485b3d
-29 -46 -1 485b3d
-28 -46 -1 485b3d
-27 -46 -1 485b3d
-26 -46 -1 485b3d
-25 -46 -1 485b3d
-24 -46 -1 485b3d
-23 -46 -1 485b3d
-22 -46 -1 485b3d
-21 -46 -1 485b3d
-20 -46 -1 485b3d
-19 -46 -1 485b3d
-18 -46 -1 485b3d
-17 -46 -1 485b3d
-32 -45 -1 485b3d
-31 -45 -1 485b3d
-30 -45 -1 485b3d
-29 -45 -1 485b3d
-28 -45 -1 485b3d
-27 -45 -1 485b3d
-26 -45 -1 485b3d
-25 -45 -1 485b3d
-24 -45 -1 485b3d
-23 -45 -1 485b3d
-22 -45 -1 485b3d
-21 -45 -1 485b3d
-20 -45 -1 485b3d
-19 -45 -1 485b3d
-18 -45 -1 485b3d
-17 -45 -1 485b3d
-32 -44 -1 485b3d
-31 -44 -1 485b3d
-30 -44 -1 485b3d
-29 -44 -1 485b3d
-28 -44 -1 485b3d
-27 -44 -1 485b3d
-26 -44 -1 485b3d
-25 -44 -1 485b3d
-24 -44 -1 485b3d
-23 -44 -1 485b3d
-22 -44 -1 485b3d
-21 -44 -1 485b3d
-20 -44 -1 485b3d
-19 -44 -1 485b3d
-18 -44 -1 485b3d
-17 -44 -1 485b3d
-32 -43 -1 485b3d
-31 -43 -1 485b3d
-30 -43 -1 485b3d
-29 -43 -1 485b3d
-28 -43 -1 485b3d
-27 -43 -1 485b3d
-26 -43 -1 485b3d
-25 -43 -1 485b3d
-24 -43 -1 485b3d
-23 -43 -1 485b3d
-22 -43 -1 485b3d
-21 -43 -1 485b3d
-20 -43 -1 485b3d
-19 -43 -1 485b3d
-18 -43 -1 485b3d
-17 -43 -1 485b3d
-32 -42 -1 485b3d
-31 -42 -1 485b3d
-30 -42 -1 485b3d
-29 -42 -1 485b3d
-28 -42 -1 485b3d
-27 -42 -1 485b3d
-26 -42 -1 485b3d
-25 -42 -1 485b3d
-24 -42 -1 485b3d
-23 -42 -1 485b3d
-22 -42 -1 485b3d
-21 -42 -1 485b3d
-20 -42 -1 485b3d
-19 -42 -1 485b3d
-18 -42 -1 485b3d
-17 -42 -1 485b3d
-32 -41 -1 485b3d
-31 -41 -1 485b3d
-30 -41 -1 485b3d
-29 -41 -1 485b3d
-28 -41 -1 485b3d
-27 -41 -1 485b3d
-26 -41 -1 485b3d
-25 -41 -1 485b3d
-24 -41 -1 485b3d
-23 -41 -1 485b3d
-22 -41 -1 485b3d
-21 -41 -1 485b3d
-20 -41 -1 485b3d
-19 -41 -1 485b3d
-18 -41 -1 485b3d
-17 -41 -1 485b3d
-32 -40 -1 485b3d
-31 -40 -1 485b3d
-30 -40 -1 485b3d
-29 -40 -1 485b3d
-28 -40 -1 485b3d
-27 -40 -1 485b3d
-26 -40 -1 485b3d
-25 -40 -1 485b3d
-24 -40 -1 485b3d
-23 -40 -1 485b3d
-22 -40 -1 485b3d
-21 -40 -1 485b3d
-20 -40 -1 485b3d
-19 -40 -1 485b3d
-18 -40 -1 485b3d
-17 -40 -1 485b3d
-32 -39 -1 485b3d
-31 -39 -1 485b3d
-30 -39 -1 485b3d
-29 -39 -1 485b3d
-28 -39 -1 485b3d
-27 -39 -1 485b3d
-26 -39 -1 485b3d
-25 -39 -1 485b3d
-24 -39 -1 485b3d
-23 -39 -1 485b3d
-22 -39 -1 485b3d
-21 -39 -1 485b3d
-20 -39 -1 485b3d
-19 -39 -1 485b3d
-18 -39 -1 485b3d
-17 -39 -1 485b3d
-32 -38 -1 485b3d
-31 -38 -1 485b3d
-30 -38 -1 485b3d
-29 -38 -1 485b3d
-28 -38 -1 485b3d
-27 -38 -1 485b3d
-26 -38 -1 485b3d
-25 -38 -1 485b3d
-24 -38 -1 485b3d
-23 -38 -1 485b3d
-22 -38 -1 485b3d
-21 -38 -1 485b3d
-20 -38 -1 485b3d
-19 -38 -1 485b3d
-18 -38 -1 485b3d
-17 -38 -1 485b3d
-32 -37 -1 485b3d
-31 -37 -1 485b3d
-30 -37 -1 485b3d
-29 -37 -1 485b3d
-28 -37 -1 485b3d
-27 -37 -1 485b3d
-26 -37 -1 485b3d
-25 -37 -1 485b3d
-24 -37 -1 485b3d
-23 -37 -1 485b3d
-22 -37 -1 485b3d
-21 -37 -1 485b3d
-20 -37 -1 485b3d
-19 -37 -1 485b3d
-18 -37 -1 485b3d
-17 -37 -1 485b3d
-32 -36 -1 485b3d
-31 -36 -1 485b3d
-30 -36 -1 485b3d
-29 -36 -1 485b3d
-28 -36 -1 485b3d
-27 -36 -1 485b3d
-26 -36 -1 485b3d
-25 -36 -1 485b3d
-24 -36 -1 485b3d
-23 -36 -1 485b3d
-22 -36 -1 485b3d
-21 -36 -1 485b3d
-20 -36 -1 485b3d
-19 -36 -1 485b3d
-18 -36 -1 485b3d
-17 -36 -1 485b3d
-32 -35 -1 485b3d
-31 -35 -1 485b3d
-30 -35 -1 485b3d
-29 -35 -1 485b3d
-28 -35 -1 485b3d
-27 -35 -1 485b3d
-26 -35 -1 485b3d
-25 -35 -1 485b3d
-24 -35 -1 485b3d
-23 -35 -1 485b3d
-22 -35 -1 485b3d
-21 -35 -1 485b3d
-20 -35 -1 485b3d
-19 -35 -1 485b3d
-18 -35 -1 485b3d
-17 -35 -1 485b3d
-32 -34 -1 485b3d
-31 -34 -1 485b3d
-30 -34 -1 485b3d
-29 -34 -1 485b3d
-28 -34 -1 485b3d
-27 -34 -1 485b3d
-26 -34 -1 485b3d
-25 -34 -1 485b3d
-24 -34 -1 485b3d
-23 -34 -1 485b3d
-22 -34 -1 485b3d
-21 -34 -1 485b3d
-20 -34 -1 485b3d
-19 -34 -1 485b3d
-18 -34 -1 485b3d
-17 -34 -1 485b3d
-32 -33 -1 485b3d
-31 -33 -1 485b3d
-30 -33 -1 485b3d
-29 -33 -1 485b3d
-28 -33 -1 485b3d
-27 -33 -1 485b3d
-26 -33 -1 485b3d
-25 -33 -1 485b3d
-24 -33 -1 485b3d
-23 -33 -1 485b3d
-22 -33 -1 485b3d
-21 -33 -1 485b3d
-20 -33 -1 485b3d
-19 -33 -1 485b3d
-18 -33 -1 485b3d
-17 -33 -1 485b3d
-16 -48 -1 485b3d
-15 -48 -1 485b3d
-14 -48 -1 485b3d
-13 -48 -1 485b3d
-12 -48 -1 485b3d
-11 -48 -1 485b3d
-10 -48 -1 485b3d
-9 -48 -1 485b3d
-8 -48 -1 485b3d
-7 -48 -1 485b3d
-6 -48 -1 485b3d
-5 -48 -1 485b3d
-4 -48 -1 485b3d
-3 -48 -1 485b3d
-2 -48 -1 485b3d
-1 -48 -1 485b3d
-16 -47 -1 485b3d
-15 -47 -1 485b3d
-14 -47 -1 485b3d
-13 -47 -1 485b3d
-12 -47 -1 485b3d
-11 -47 -1 485b3d
-10 -47 -1 485b3d
-9 -47 -1 485b3d
-8 -47 -1 485b3d
-7 -47 -1 485b3d
-6 -47 -1 485b3d
-5 -47 -1 485b3d
-4 -47 -1 485b3d
-3 -47 -1 485b3d
-2 -47 -1 485b3d
-1 -47 -1 485b3d
-16 -46 -1 485b3d
-15 -46 -1 485b3d
-14 -46 -1 485b3d
-13 -46 -1 485b3d
-12 -46 -1 485b3d
-11 -46 -1 485b3d
-10 -46 -1 485b3d
-9 -46 -1 485b3d
-8 -46 -1 485b3d
-7 -46 -1 485b3d
-6 -46 -1 485b3d
-5 -46 -1 485b3d
-4 -46 -1 485b3d
-3 -46 -1 485b3d
-2 -46 -1 485b3d
-1 -46 -1 485b3d
-16 -45 -1 485b3d
-15 -45 -1 485b3d
-14 -45 -1 485b3d
-13 -45 -1 485b3d
-12 -45 -1 485b3d
-11 -45 -1 485b3d
-10 -45 -1 485b3d
-9 -45 -1 485b3d
-8 -45 -1 485b3d
-7 -45 -1 485b3d
-6 -45 -1 485b3d
-5 -45 -1 485b3d
-4 -45 -1 485b3d
-3 -45 -1 485b3d
-2 -45 -1 485b3d
-1 -45 -1 485b3d
-16 -44 -1 485b3d
-15 -44 -1 485b3d
-14 -44 -1 485b3d
-13 -44 -1 485b3d
-12 -44 -1 485b3d
-11 -44 -1 485b3d
-10 -44 -1 485b3d
-9 -44 -1 485b3d
-8 -44 -1 485b3d
-7 -44 -1 485b3d
-6 -44 -1 485b3d
-5 -44 -1 485b3d
-4 -44 -1 485b3d
-3 -44 -1 485b3d
-2 -44 -1 485b3d
-1 -44 -1 485b3d
-16 -43 -1 485b3d
-15 -43 -1 485b3d
-14 -43 -1 485b3d
-13 -43 -1 485b3d
-12 -43 -1 485b3d
-11 -43 -1 485b3d
-10 -43 -1 485b3d
-9 -43 -1 485b3d
-8 -43 -1 485b3d
-7 -43 -1 485b3d
-6 -43 -1 485b3d
-5 -43 -1 485b3d
-4 -43 -1 485b3d
-3 -43 -1 485b3d
-2 -43 -1 485b3d
-1 -43 -1 485b3d
-16 -42 -1 485b3d
-15 -42 -1 485b3d
-14 -42 -1 485b3d
-13 -42 -1 485b3d
-12 -42 -1 485b3d
-11 -42 -1 485b3d
-10 -42 -1 485b3d
-9 -42 -1 485b3d
-8 -42 -1 485b3d
-7 -42 -1 485b3d
-6 -42 -1 485b3d
-5 -42 -1 485b3d
-4 -42 -1 485b3d
-3 -42 -1 485b3d
-2 -42 -1 485b3d
-1 -42 -1 485b3d
-16 -41 -1 485b3d
-15 -41 -1 485b3d
-14 -41 -1 485b3d
-13 -41 -1 485b3d
-12 -41 -1 485b3d
-11 -41 -1 485b3d
-10 -41 -1 485b3d
-9 -41 -1 485b3d
-8 -41 -1 485b3d
-7 -41 -1 485b3d
-6 -41 -1 485b3d
-5 -41 -1 485b3d
-4 -41 -1 485b3d
-3 -41 -1 485b3d
-2 -41 -1 485b3d
-1 -41 -1 485b3d
-16 -40 -1 485b3d
-15 -40 -1 485b3d
-14 -40 -1 485b3d
-13 -40 -1 485b3d
-12 -40 -1 485b3d
-11 -40 -1 485b3d
-10 -40 -1 485b3d
-9 -40 -1 485b3d
-8 -40 -1 485b3d
-7 -40 -1 485b3d
-6 -40 -1 485b3d
-5 -40 -1 485b3d
-4 -40 -1 485b3d
-3 -40 -1 485b3d
-2 -40 -1 485b3d
-1 -40 -1 485b3d
-16 -39 -1 485b3d
-15 -39 -1 485b3d
-14 -39 -1 485b3d
-13 -39 -1 485b3d
-12 -39 -1 485b3d
-11 -39 -1 485b3d
-10 -39 -1 485b3d
-9 -39 -1 485b3d
-8 -39 -1 485b3d
-7 -39 -1 485b3d
-6 -39 -1 485b3d
-5 -39 -1 485b3d
-4 -39 -1 485b3d
-3 -39 -1 485b3d
-2 -39 -1 485b3d
-1 -39 -1 485b3d
-16 -38 -1 485b3d
-15 -38 -1 485b3d
-14 -38 -1 485b3d
-13 -38 -1 485b3d
-12 -38 -1 485b3d
-11 -38 -1 485b3d
-10 -38 -1 485b3d
-9 -38 -1 485b3d
-8 -38 -1 485b3d
-7 -38 -1 485b3d
-6 -38 -1 485b3d
-5 -38 -1 485b3d
-4 -38 -1 485b3d
-3 -38 -1 485b3d
-2 -38 -1 485b3d
-1 -38 -1 485b3d
-16 -37 -1 485b3d
-15 -37 -1 485b3d
-14 -37 -1 485b3d
-13 -37 -1 485b3d
-12 -37 -1 485b3d
-11 -37 -1 485b3d
-10 -37 -1 485b3d
-9 -37 -1 485b3d
-8 -37 -1 485b3d
-7 -37 -1 485b3d
-6 -37 -1 485b3d
-5 -37 -1 485b3d
-4 -37 -1 485b3d
-3 -37 -1 485b3d
-2 -37 -1 485b3d
-1 -37 -1 485b3d
-16 -36 -1 485b3d
-15 -36 -1 485b3d
-14 -36 -1 485b3d
-13 -36 -1 485b3d
-12 -36 -1 485b3d
-11 -36 -1 485b3d
-10 -36 -1 485b3d
-9 -36 -1 485b3d
-8 -36 -1 485b3d
-7 -36 -1 485b3d
-6 -36 -1 485b3d
-5 -36 -1 485b3d
-4 -36 -1 485b3d
-3 -36 -1 485b3d
-2 -36 -1 485b3d
-1 -36 -1 485b3d
-16 -35 -1 485b3d
-15 -35 -1 485b3d
-14 -35 -1 485b3d
-13 -35 -1 485b3d
-12 -35 -1 485b3d
-11 -35 -1 485b3d
-10 -35 -1 485b3d
-9 -35 -1 485b3d
-8 -35 -1 485b3d
-7 -35 -1 485b3d
-6 -35 -1 485b3d
-5 -35 -1 485b3d
-4 -35 -1 485b3d
-3 -35 -1 485b3d
-2 -35 -1 485b3d
-1 -35 -1 485b3d
-16 -34 -1 485b3d
-15 -34 -1 485b3d
-14 -34 -1 485b3d
-13 -34 -1 485b3d
-12 -34 -1 485b3d
-11 -34 -1 485b3d
-10 -34 -1 485b3d
-9 -34 -1 485b3d
-8 -34 -1 485b3d
-7 -34 -1 485b3d
-6 -34 -1 485b3d
-5 -34 -1 485b3d
-4 -34 -1 485b3d
-3 -34 -1 485b3d
-2 -34 -1 485b3d
-1 -34 -1 485b3d
-16 -33 -1 485b3d
-15 -33 -1 485b3d
-14 -33 -1 485b3d
-13 -33 -1 485b3d
-12 -33 -1 485b3d
-11 -33 -1 485b3d
-10 -33 -1 485b3d
-9 -33 -1 485b3d
-8 -33 -1 485b3d
-7 -33 -1 485b3d
-6 -33 -1 485b3d
-5 -33 -1 485b3d
-4 -33 -1 485b3d
-3 -33 -1 485b3d
-2 -33 -1 485b3d
-1 -33 -1 485b3d
0 -48 -1 485b3d
1 -48 -1 485b3d
