# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-4 -9 6 9a6b55
-3 -9 6 9a6b55
-8 -8 6 9a6b55
-8 -7 6 9a6b55
-8 -6 6 9a6b55
-8 -5 6 9a6b55
-8 -4 6 9a6b55
-8 -3 6 9a6b55
-8 -2 6 9a6b55
-8 -1 6 9a6b55
-8 -10 7 9a6b55
-7 -10 7 9a6b55
-6 -10 7 9a6b55
-5 -10 7 9a6b55
-4 -10 7 9a6b55
-3 -10 7 9a6b55
-2 -10 7 9a6b55
-1 -10 7 9a6b55
-8 -9 7 9a6b55
-8 -8 7 9a6b55
-8 -7 7 9a6b55
-8 -6 7 9a6b55
-8 -5 7 9a6b55
-8 -4 7 9a6b55
-8 -3 7 9a6b55
-8 -2 7 9a6b55
-8 -1 7 9a6b55
-9 -12 8 663931
-8 -12 8 663931
-7 -12 8 663931
-9 -11 8 663931
-8 -11 8 663931
-7 -11 8 663931
-9 -10 8 663931
-8 -10 8 663931
-7 -10 8 663931
-6 -10 8 9a6b55
-5 -10 8 9a6b55
-4 -10 8 9a6b55
-3 -10 8 9a6b55
-2 -10 8 9a6b55
-1 -10 8 9a6b55
-9 -9 8 663931
-8 -9 8 663931
-7 -9 8 663931
-9 -8 8 663931
-8 -8 8 663931
-7 -8 8 663931
-9 -7 8 663931
-8 -7 8 663931
-7 -7 8 663931
-9 -6 8 663931
-8 -6 8 663931
-7 -6 8 663931
-9 -5 8 663931
-8 -5 8 663931
-7 -5 8 663931
-9 -4 8 663931
-8 -4 8 663931
-7 -4 8 663931
-9 -3 8 663931
-8 -3 8 663931
-7 -3 8 663931
-9 -2 8 663931
-8 -2 8 663931
-7 -2 8 663931
-9 -1 8 663931
-8 -1 8 663931
-7 -1 8 663931
-7 -12 9 663931
-7 -11 9 663931
-7 -10 9 663931
-6 -10 9 9a6b55
-5 -10 9 9a6b55
-4 -10 9 9a6b55
-3 -10 9 9a6b55
-2 -10 9 9a6b55
-1 -10 9 9a6b55
-7 -9 9 663931
-7 -8 9 663931
-7 -7 9 663931
-7 -6 9 663931
-7 -5 9 663931
-7 -4 9 663931
-7 -3 9 663931
-7 -2 9 663931
-7 -1 9 663931
-7 -12 10 663931
-6 -12 10 663931
-5 -12 10 663931
-7 -11 10 663931
-6 -11 10 663931
-5 -11 10 663931
-7 -10 10 663931
-6 -10 10 663931
-5 -10 10 663931
-4 -10 10 9a6b55
-3 -10 10 9a6b55
-2 -10 10 9a6b55
-7 -9 10 663931
-6 -9 10 663931
-5 -9 10 663931
-4 -9 10 663931
-3 -9 10 663931
-2 -9 10 663931
-7 -8 10 663931
-6 -8 10 663931
-7 -7 10 663931
-6 -7 10 663931
-7 -6 10 663931
-6 -6 10 663931
-7 -5 10 663931
-6 -5 10 663931
-7 -4 10 663931
-6 -4 10 663931
-7 -3 10 663931
-6 -3 10 663931
-7 -2 10 663931
-6 -2 10 663931
-7 -1 10 663931
-6 -1 10 663931
-5 -12 11 663931
-5 -11 11 663931
-5 -10 11 663931
-4 -10 11 9a6b55
-3 -10 11 9a6b55
-2 -10 11 9a6b55
-5 -9 11 663931
-4 -9 11 663931
-3 -9 11 663931
-2 -9 11 663931
-5 -8 11 663931
-5 -7 11 663931
-5 -6 11 663931
-5 -5 11 663931
-5 -4 11 663931
-5 -3 11 663931
-5 -2 11 663931
-5 -1 11 663931
-5 -12 12 663931
-4 -12 12 663931
-3 -12 12 663931
-5 -11 12 663931
-4 -11 12 663931
-3 -11 12 663931
-5 -10 12 663931
-4 -10 12 663931
-3 -10 12 663931
-2 -10 12 9a6b55
-1 -10 12 9a6b55
-5 -9 12 663931
-4 -9 12 663931
-3 -9 12 663931
-2 -9 12 663931
-1 -9 12 663931
-5 -8 12 663931
-4 -8 12 663931
-5 -7 12 663931
-4 -7 12 663931
-5 -6 12 663931
-4 -6 12 663931
-5 -5 12 663931
-4 -5 12 663931
-5 -4 12 663931
-4 -4 12 663931
-5 -3 12 663931
-4 -3 12 663931
-5 -2 12 663931
-4 -2 12 663931
-5 -1 12 663931
-4 -1 12 663931
-3 -12 13 663931
-3 -11 13 663931
-3 -10 13 663931
-2 -10 13 9a6b55
-1 -10 13 9a6b55
-3 -9 13 663931
-2 -9 13 663931
-1 -9 13 663931
-3 -8 13 663931
-3 -7 13 663931
-3 -6 13 663931
-3 -5 13 663931
-3 -4 13 663931
-3 -3 13 663931
-3 -2 13 663931
-3 -1 13 663931
-3 -12 14 663931
-2 -12 14 663931
-1 -12 14 663931
-3 -11 14 663931
-2 -11 14 663931
-1 -11 14 663931
-3 -10 14 663931
-2 -10 14 663931
-1 -10 14 663931
-3 -9 14 663931
-2 -9 14 663931
-1 -9 14 663931
-3 -8 14 663931
-2 -8 14 663931
-1 -8 14 663931
-3 -7 14 663931
-2 -7 14 663931
-1 -7 14 663931
-3 -6 14 663931
-2 -6 14 663931
-1 -6 14 663931
-3 -5 14 663931
-2 -5 14 663931
-1 -5 14 663931
-3 -4 14 663931
-2 -4 14 663931
-1 -4 14 663931
-3 -3 14 663931
-2 -3 14 663931
-1 -3 14 663931
-3 -2 14 663931
-2 -2 14 663931
-1 -2 14 663931
-3 -1 14 663931
-2 -1 14 663931
-1 -1 14 663931
1 -11 0 9a6b55
2 -11 0 9a6b55
3 -11 0 9a6b55
4 -11 0 9a6b55
0 -10 0 9a6b55
1 -10 0 9a6b55
2 -10 0 9a6b55
3 -10 0 9a6b55
4 -10 0 9a6b55
5 -10 0 9a6b55
6 -10 0 9a6b55
7 -10 0 9a6b55
8 -10 0 9a6b55
9 -10 0 9a6b55
0 -9 0 9a6b55
1 -9 0 9a6b55
2 -9 0 9a6b55
3 -9 0 9a6b55
4 -9 0 9a6b55
5 -9 0 9a6b55
6 -9 0 9a6b55
7 -9 0 9a6b55
8 -9 0 9a6b55
9 -9 0 9a6b55
0 -8 0 9a6b55
1 -8 0 9a6b55
2 -8 0 9a6b55
3 -8 0 9a6b55
4 -8 0 9a6b55
5 -8 0 9a6b55
6 -8 0 9a6b55
7 -8 0 9a6b55
8 -8 0 9a6b55
9 -8 0 9a6b55
0 -7 0 9a6b55
1 -7 0 9a6b55
2 -7 0 9a6b55
3 -7 0 9a6b55
4 -7 0 9a6b55
5 -7 0 9a6b55
6 -7 0 9a6b55
7 -7 0 9a6b55
8 -7 0 9a6b55
9 -7 0 9a6b55
0 -6 0 9a6b55
1 -6 0 9a6b55
2 -6 0 9a6b55
3 -6 0 9a6b55
4 -6 0 9a6b55
5 -6 0 9a6b55
6 -6 0 9a6b55
7 -6 0 9a6b55
8 -6 0 9a6b55
9 -6 0 9a6b55
0 -5 0 9a6b55
1 -5 0 9a6b55
2 -5 0 9a6b55
3 -5 0 9a6b55
4 -5 0 9a6b55
5 -5 0 9a6b55
6 -5 0 9a6b55
7 -5 0 9a6b55
8 -5 0 9a6b55
9 -5 0 9a6b55
0 -4 0 9a6b55
1 -4 0 9a6b55
2 -4 0 9a6b55
3 -4 0 9a6b55
4 -4 0 9a6b55
5 -4 0 9a6b55
6 -4 0 9a6b55
7 -4 0 9a6b55
8 -4 0 9a6b55
9 -4 0 9a6b55
0 -3 0 9a6b55
1 -3 0 9a6b55
2 -3 0 9a6b55
3 -3 0 9a6b55
4 -3 0 9a6b55
5 -3 0 9a6b55
6 -3 0 9a6b55
7 -3 0 9a6b55
8 -3 0 9a6b55
9 -3 0 9a6b55
0 -2 0 9a6b55
1 -2 0 9a6b55
2 -2 0 9a6b55
3 -2 0 9a6b55
4 -2 0 9a6b55
5 -2 0 9a6b55
6 -2 0 9a6b55
7 -2 0 9a6b55
8 -2 0 9a6b55
9 -2 0 9a6b55
0 -1 0 9a6b55
1 -1 0 9a6b55
2 -1 0 9a6b55
3 -1 0 9a6b55
4 -1 0 9a6b55
5 -1 0 9a6b55
6 -1 0 9a6b55
7 -1 0 9a6b55
8 -1 0 9a6b55
9 -1 0 9a6b55
0 -10 1 9a6b55
1 -10 1 663931
2 -10 1 663931
3 -10 1 663931
4 -10 1 663931
5 -10 1 9a6b55
6 -10 1 9a6b55
7 -10 1 9a6b55
8 -10 1 9a6b55
9 -10 1 9a6b55
9 -9 1 9a6b55
9 -8 1 9a6b55
9 -7 1 9a6b55
9 -6 1 9a6b55
9 -5 1 9a6b55
9 -4 1 9a6b55
9 -3 1 9a6b55
9 -2 1 9a6b55
9 -1 1 9a6b55
0 -10 2 9a6b55
1 -10 2 663931
2 -10 2 663931
3 -10 2 663931
4 -10 2 663931
5 -10 2 9a6b55
6 -10 2 9a6b55
7 -10 2 9a6b55
8 -10 2 9a6b55
9 -10 2 9a6b55
9 -9 2 9a6b55
9 -8 2 9a6b55
9 -7 2 9a6b55
9 -6 2 9a6b55
9 -5 2 9a6b55
9 -4 2 9a6b55
9 -3 2 9a6b55
9 -2 2 9a6b55
9 -1 2 9a6b55
0 -10 3 9a6b55
1 -10 3 000000
2 -10 3 663931
3 -10 3 663931
4 -10 3 663931
5 -10 3 9a6b55
6 -10 3 9a6b55
7 -10 3 9a6b55
8 -10 3 9a6b55
9 -10 3 9a6b55
9 -9 3 9a6b55
9 -8 3 9a6b55
9 -7 3 9a6b55
9 -6 3 9a6b55
9 -5 3 9a6b55
9 -4 3 9a6b55
9 -3 3 9a6b55
9 -2 3 9a6b55
9 -1 3 9a6b55
0 -10 4 9a6b55
1 -10 4 663931
2 -10 4 663931
3 -10 4 663931
4 -10 4 663931
5 -10 4 9a6b55
6 -10 4 9a6b55
7 -10 4 9a6b55
8 -10 4 9a6b55
9 -10 4 9a6b55
9 -9 4 9a6b55
9 -8 4 9a6b55
9 -7 4 9a6b55
9 -6 4 9a6b55
9 -5 4 9a6b55
9 -4 4 9a6b55
9 -3 4 9a6b55
9 -2 4 9a6b55
9 -1 4 9a6b55
0 -10 5 9a6b55
1 -10 5 663931
2 -10 5 663931
3 -10 5 663931
4 -10 5 663931
5 -10 5 9a6b55
6 -10 5 9a6b55
7 -10 5 9a6b55
8 -10 5 9a6b55
9 -10 5 9a6b55
9 -9 5 9a6b55
9 -8 5 9a6b55
9 -7 5 9a6b55
9 -6 5 9a6b55
9 -5 5 9a6b55
9 -4 5 9a6b55
9 -3 5 9a6b55
9 -2 5 9a6b55
9 -1 5 9a6b55
0 -10 6 9a6b55
1 -10 6 9a6b55
2 -10 6 9a6b55
3 -10 6 9a6b55
4 -10 6 9a6b55
5 -10 6 9a6b55
6 -10 6 9a6b55
7 -10 6 9a6b55
8 -10 6 9a6b55
9 -10 6 9a6b55
9 -9 6 9a6b55
9 -8 6 9a6b55
9 -7 6 9a6b55
9 -6 6 9a6b55
9 -5 6 9a6b55
9 -4 6 9a6b55
9 -3 6 9a6b55
9 -2 6 9a6b55
9 -1 6 9a6b55
0 -10 7 9a6b55
1 -10 7 9a6b55
2 -10 7 9a6b55
3 -10 7 9a6b55
4 -10 7 9a6b55
5 -10 7 9a6b55
6 -10 7 9a6b55
7 -10 7 9a6b55
8 -10 7 9a6b55
9 -10 7 9a6b55
9 -9 7 9a6b55
9 -8 7 9a6b55
9 -7 7 9a6b55
9 -6 7 9a6b55
9 -5 7 9a6b55
9 -4 7 9a6b55
9 -3 7 9a6b55
9 -2 7 9a6b55
9 -1 7 9a6b55
8 -12 8 663931
9 -12 8 663931
10 -12 8 663931
8 -11 8 663931
9 -11 8 663931
10 -11 8 663931
0 -10 8 9a6b55
1 -10 8 9a6b55
2 -10 8 9a6b55
3 -10 8 9a6b55
4 -10 8 9a6b55
5 -10 8 9a6b55
6 -10 8 9a6b55
7 -10 8 9a6b55
8 -10 8 663931
9 -10 8 663931
10 -10 8 663931
8 -9 8 663931
9 -9 8 663931
10 -9 8 663931
8 -8 8 663931
9 -8 8 663931
10 -8 8 663931
8 -7 8 663931
9 -7 8 663931
10 -7 8 663931
8 -6 8 663931
9 -6 8 663931
10 -6 8 663931
8 -5 8 663931
9 -5 8 663931
10 -5 8 663931
8 -4 8 663931
9 -4 8 663931
10 -4 8 663931
8 -3 8 663931
9 -3 8 663931
10 -3 8 663931
8 -2 8 663931
9 -2 8 663931
10 -2 8 663931
8 -1 8 663931
9 -1 8 663931
10 -1 8 663931
8 -12 9 663931
8 -11 9 663931
0 -10 9 9a6b55
1 -10 9 9a6b55
2 -10 9 9a6b55
3 -10 9 9a6b55
4 -10 9 9a6b55
5 -10 9 9a6b55
6 -10 9 9a6b55
7 -10 9 9a6b55
8 -10 9 663931
8 -9 9 663931
8 -8 9 663931
8 -7 9 663931
8 -6 9 663931
8 -5 9 663931
8 -4 9 663931
8 -3 9 663931
8 -2 9 663931
8 -1 9 663931
6 -12 10 663931
7 -12 10 663931
8 -12 10 663931
6 -11 10 663931
7 -11 10 663931
8 -11 10 663931
3 -10 10 9a6b55
4 -10 10 9a6b55
5 -10 10 9a6b55
6 -10 10 663931
7 -10 10 663931
8 -10 10 663931
3 -9 10 663931
4 -9 10 663931
5 -9 10 663931
6 -9 10 663931
7 -9 10 663931
8 -9 10 663931
7 -8 10 663931
8 -8 10 663931
7 -7 10 663931
8 -7 10 663931
7 -6 10 663931
8 -6 10 663931
7 -5 10 663931
8 -5 10 663931
7 -4 10 663931
8 -4 10 663931
7 -3 10 663931
8 -3 10 663931
7 -2 10 663931
8 -2 10 663931
7 -1 10 663931
8 -1 10 663931
6 -12 11 663931
6 -11 11 663931
3 -10 11 9a6b55
4 -10 11 9a6b55
5 -10 11 9a6b55
6 -10 11 663931
3 -9 11 663931
4 -9 11 663931
5 -9 11 663931
6 -9 11 663931
6 -8 11 663931
6 -7 11 663931
6 -6 11 663931
6 -5 11 663931
6 -4 11 663931
6 -3 11 663931
6 -2 11 663931
6 -1 11 663931
4 -12 12 663931
5 -12 12 663931
6 -12 12 663931
4 -11 12 663931
5 -11 12 663931
6 -11 12 663931
0 -10 12 9a6b55
1 -10 12 9a6b55
2 -10 12 9a6b55
3 -10 12 9a6b55
4 -10 12 663931
5 -10 12 663931
6 -10 12 663931
0 -9 12 663931
1 -9 12 663931
2 -9 12 663931
3 -9 12 663931
4 -9 12 663931
5 -9 12 663931
6 -9 12 663931
5 -8 12 663931
6 -8 12 663931
5 -7 12 663931
6 -7 12 663931
5 -6 12 663931
6 -6 12 663931
5 -5 12 663931
6 -5 12 663931
5 -4 12 663931
6 -4 12 663931
5 -3 12 663931
6 -3 12 663931
5 -2 12 663931
6 -2 12 663931
5 -1 12 663931
6 -1 12 663931
4 -12 13 663931
4 -11 13 663931
0 -10 13 9a6b55
1 -10 13 9a6b55
2 -10 13 9a6b55
3 -10 13 9a6b55
4 -10 13 663931
0 -9 13 663931
1 -9 13 663931
2 -9 13 663931
3 -9 13 663931
4 -9 13 663931
4 -8 13 663931
4 -7 13 663931
4 -6 13 663931
4 -5 13 663931
4 -4 13 663931
4 -3 13 663931
4 -2 13 663931
4 -1 13 663931
0 -12 14 663931
1 -12 14 663931
2 -12 14 663931
3 -12 14 663931
4 -12 14 663931
0 -11 14 663931
1 -11 14 663931
2 -11 14 663931
3 -11 14 663931
4 -11 14 663931
0 -10 14 663931
1 -10 14 663931
2 -10 14 663931
3 -10 14 663931
4 -10 14 663931
0 -9 14 663931
1 -9 14 663931
2 -9 14 663931
3 -9 14 663931
4 -9 14 663931
0 -8 14 663931
1 -8 14 663931
2 -8 14 663931
3 -8 14 663931
4 -8 14 663931
0 -7 14 663931
1 -7 14 663931
2 -7 14 663931
3 -7 14 663931
4 -7 14 663931
0 -6 14 663931
1 -6 14 663931
2 -6 14 663931
3 -6 14 663931
4 -6 14 663931
0 -5 14 663931
1 -5 14 663931
2 -5 14 663931
3 -5 14 663931
4 -5 14 663931
0 -4 14 663931
1 -4 14 663931
2 -4 14 663931
3 -4 14 663931
4 -4 14 663931
0 -3 14 663931
1 -3 14 663931
2 -3 14 663931
3 -3 14 663931
4 -3 14 663931
0 -2 14 663931
1 -2 14 663931
2 -2 14 663931
3 -2 14 663931
4 -2 14 663931
0 -1 14 663931
1 -1 14 663931
2 -1 14 663931
3 -1 14 663931
4 -1 14 663931
-8 0 0 9a6b55
-7 0 0 9a6b55
-6 0 0 9a6b55
-5 0 0 9a6b55
-4 0 0 9a6b55
-3 0 0 9a6b55
-2 0 0 9a6b55
-1 0 0 9a6b55
-8 1 0 9a6b55
-7 1 0 9a6b55
-6 1 0 9a6b55
-5 1 0 9a6b55
-4 1 0 9a6b55
-3 1 0 9a6b55
-2 1 0 9a6b55
-1 1 0 9a6b55
-8 2 0 9a6b55
-7 2 0 9a6b55
-6 2 0 9a6b55
-5 2 0 9a6b55
-4 2 0 9a6b55
-3 2 0 9a6b55
-2 2 0 9a6b55
-1 2 0 9a6b55
-8 3 0 9a6b55
-7 3 0 9a6b55
-6 3 0 9a6b55
-5 3 0 9a6b55
-4 3 0 9a6b55
-3 3 0 9a6b55
-2 3 0 9a6b55
-1 3 0 9a6b55
-8 4 0 9a6b55
-7 4 0 9a6b55
-6 4 0 9a6b55
-5 4 0 9a6b55
-4 4 0 9a6b55
-3 4 0 9a6b55
-2 4 0 9a6b55
-1 4 0 9a6b55
-8 5 0 9a6b55
-7 5 0 9a6b55
-6 5 0 9a6b55
-5 5 0 9a6b55
-4 5 0 9a6b55
-3 5 0 9a6b55
-2 5 0 9a6b55
-1 5 0 9a6b55
-8 0 1 9a6b55
-8 1 1 9a6b55
-8 2 1 9a6b55
-8 3 1 9a6b55
-8 4 1 9a6b55
-8 5 1 9a6b55
-7 5 1 9a6b55
-6 5 1 9a6b55
-5 5 1 9a6b55
-4 5 1 9a6b55
-3 5 1 9a6b55
-2 5 1 9a6b55
-1 5 1 9a6b55
-8 0 2 9a6b55
-8 1 2 9a6b55
-8 2 2 9a6b55
-8 3 2 9a6b55
-8 4 2 9a6b55
-8 5 2 9a6b55
-7 5 2 9a6b55
-6 5 2 9a6b55
-5 5 2 9a6b55
-4 5 2 9a6b55
-3 5 2 9a6b55
-2 5 2 9a6b55
-1 5 2 9a6b55
-8 0 3 9a6b55
-8 1 3 9a6b55
-8 2 3 9a6b55
-8 3 3 9a6b55
-8 4 3 9a6b55
-8 5 3 9a6b55
-7 5 3 9a6b55
-6 5 3 9a6b55
-5 5 3 9a6b55
-4 5 3 9a6b55
-3 5 3 9a6b55
-2 5 3 9a6b55
-1 5 3 9a6b55
-8 0 4 9a6b55
-8 1 4 9a6b55
-8 2 4 9a6b55
-8 3 4 9a6b55
-8 4 4 9a6b55
-8 5 4 9a6b55
-7 5 4 9a6b55
-8 0 5 9a6b55
-8 1 5 9a6b55
-8 2 5 9a6b55
-8 3 5 9a6b55
-8 4 5 9a6b55
-8 5 5 9a6b55
-7 5 5 9a6b55
-8 0 6 9a6b55
-8 1 6 9a6b55
-8 2 6 9a6b55
-8 3 6 9a6b55
-8 4 6 9a6b55
-6 4 6 9a6b55
-5 4 6 9a6b55
-4 4 6 9a6b55
-3 4 6 9a6b55
-2 4 6 9a6b55
-1 4 6 9a6b55
-8 5 6 9a6b55
-7 5 6 9a6b55
-6 5 6 9a6b55
-5 5 6 996a54
-4 5 6 9a6b55
-3 5 6 9a6b55
-2 5 6 9a6b55
-1 5 6 9a6b55
-8 0 7 9a6b55
-8 1 7 9a6b55
-8 2 7 9a6b55
-8 3 7 9a6b55
-8 4 7 9a6b55
-8 5 7 9a6b55
-7 5 7 9a6b55
-6 5 7 9a6b55
-5 5 7 9a6b55
-4 5 7 9a6b55
-3 5 7 9a6b55
-2 5 7 9a6b55
-1 5 7 9a6b55
-9 0 8 663931
-8 0 8 663931
-7 0 8 663931
-9 1 8 663931
-8 1 8 663931
-7 1 8 663931
-9 2 8 663931
-8 2 8 663931
-7 2 8 663931
-9 3 8 663931
-8 3 8 663931
-7 3 8 663931
-9 4 8 663931
-8 4 8 663931
-7 4 8 663931
-6 4 8 663931
-5 4 8 663931
-4 4 8 663931
-3 4 8 663931
-2 4 8 663931
-1 4 8 663931
-9 5 8 663931
-8 5 8 663931
-7 5 8 663931
-6 5 8 9a6b55
-5 5 8 9a6b55
-4 5 8 9a6b55
-3 5 8 9a6b55
-2 5 8 9a6b55
-1 5 8 9a6b55
-9 6 8 663931
-8 6 8 663931
-7 6 8 663931
-9 7 8 663931
-8 7 8 663931
-7 7 8 663931
-7 0 9 663931
-7 1 9 663931
-7 2 9 663931
-7 3 9 663931
-7 4 9 663931
-6 4 9 663931
-5 4 9 663931
-4 4 9 663931
-3 4 9 663931
-2 4 9 663931
-1 4 9 663931
-7 5 9 663931
-6 5 9 9a6b55
-5 5 9 9a6b55
-4 5 9 9a6b55
-3 5 9 9a6b55
-2 5 9 9a6b55
-1 5 9 9a6b55
-7 6 9 663931
-7 7 9 663931
-7 0 10 663931
-6 0 10 663931
-7 1 10 663931
-6 1 10 663931
-7 2 10 663931
-6 2 10 663931
-7 3 10 663931
-6 3 10 663931
-7 4 10 663931
-6 4 10 663931
-5 4 10 663931
-4 4 10 663931
-3 4 10 663931
-2 4 10 663931
-1 4 10 663931
-7 5 10 663931
-6 5 10 663931
-5 5 10 663931
-4 5 10 9a6b55
-3 5 10 9a6b55
-2 5 10 9a6b55
-1 5 10 9a6b55
-7 6 10 663931
-6 6 10 663931
-5 6 10 663931
-7 7 10 663931
-6 7 10 663931
-5 7 10 663931
-5 0 11 663931
-5 1 11 663931
-5 2 11 663931
-5 3 11 663931
-5 4 11 663931
-4 4 11 663931
-3 4 11 663931
-2 4 11 663931
-1 4 11 663931
-5 5 11 663931
-4 5 11 9a6b55
-3 5 11 9a6b55
-2 5 11 9a6b55
-1 5 11 9a6b55
-5 6 11 663931
-5 7 11 663931
-5 0 12 663931
-4 0 12 663931
-5 1 12 663931
-4 1 12 663931
-5 2 12 663931
-4 2 12 663931
-5 3 12 663931
-4 3 12 663931
-5 4 12 663931
-4 4 12 663931
-3 4 12 663931
-2 4 12 663931
-1 4 12 663931
-5 5 12 663931
-4 5 12 663931
-3 5 12 663931
-2 5 12 9a6b55
-1 5 12 9a6b55
-5 6 12 663931
-4 6 12 663931
-3 6 12 663931
-5 7 12 663931
-4 7 12 663931
-3 7 12 663931
-3 0 13 663931
-3 1 13 663931
-3 2 13 663931
-3 3 13 663931
-3 4 13 663931
-2 4 13 663931
-1 4 13 663931
-3 5 13 663931
-2 5 13 9a6b55
-1 5 13 9a6b55
-3 6 13 663931
-3 7 13 663931
-3 0 14 663931
-2 0 14 663931
-1 0 14 663931
-3 1 14 663931
-2 1 14 663931
-1 1 14 663931
-3 2 14 663931
-2 2 14 663931
-1 2 14 663931
-3 3 14 663931
-2 3 14 663931
-1 3 14 663931
-3 4 14 663931
-2 4 14 663931
-1 4 14 663931
-3 5 14 663931
-2 5 14 663931
